2025-07-30 13:39:41,0.215,15.03,0.661,0
2025-07-30 13:39:42,0.211,14.04,0.661,0
2025-07-30 13:39:42,0.266,12.04,0.597,0
2025-07-30 13:39:42,0.262,14.14,0.65,0
2025-07-30 13:39:42,0.249,11.05,0.593,0
2025-07-30 13:39:42,0.295,6.08,0.532,0
2025-07-30 13:39:42,0.243,15.03,0.542,0
2025-07-30 13:39:42,0.253,13.0,0.537,0
2025-07-30 13:39:42,0.276,16.0,0.523,0
2025-07-30 13:39:42,0.279,9.0,0.528,0
2025-07-30 13:39:42,0.124,10.05,0.519,1
2025-07-30 13:39:42,0.23,7.0,0.514,0
2025-07-30 13:39:42,0.257,13.34,0.618,0
2025-07-30 13:39:43,0.275,15.0,0.606,0
2025-07-30 13:39:43,0.173,7.0,0.51,0
2025-07-30 13:39:43,0.212,6.08,0.548,0
2025-07-30 13:39:44,0.223,19.1,0.552,0
2025-07-30 13:39:44,0.215,18.25,0.602,0
2025-07-30 13:39:44,0.176,19.24,0.625,0
2025-07-30 13:39:44,0.175,20.22,0.637,0
2025-07-30 13:39:44,0.169,21.1,0.649,1
2025-07-30 13:39:44,0.192,21.1,0.66,0
2025-07-30 13:39:44,0.171,21.21,0.66,0
2025-07-30 13:39:44,0.195,23.09,0.676,0
2025-07-30 13:39:44,0.254,23.09,0.672,0
2025-07-30 13:39:44,0.233,24.19,0.676,0
2025-07-30 13:39:44,0.165,23.09,0.676,1
2025-07-30 13:39:44,0.142,23.09,0.66,1
2025-07-30 13:39:44,0.151,23.09,0.691,1
2025-07-30 13:39:44,0.202,24.08,0.68,0
2025-07-30 13:39:44,0.209,25.08,0.68,0
2025-07-30 13:39:44,0.211,26.08,0.683,0
2025-07-30 13:39:44,0.219,34.06,0.703,0
2025-07-30 13:39:44,0.243,37.05,0.699,0
2025-07-30 13:39:44,0.237,42.05,0.71,0
2025-07-30 13:39:45,0.241,56.08,0.889,0
2025-07-30 13:39:45,0.273,57.14,0.894,0
2025-07-30 13:39:45,0.237,59.08,0.907,0
2025-07-30 13:39:45,0.28,61.13,0.903,0
2025-07-30 13:39:45,0.277,60.13,0.894,0
2025-07-30 13:39:45,0.294,62.13,0.898,0
2025-07-30 13:39:45,0.232,62.07,0.894,0
2025-07-30 13:39:45,0.26,60.07,0.889,0
2025-07-30 13:39:45,0.264,59.08,0.88,0
2025-07-30 13:39:45,0.261,59.08,0.875,0
2025-07-30 13:39:45,0.25,59.08,0.866,0
2025-07-30 13:39:45,0.277,60.07,0.861,0
2025-07-30 13:39:45,0.256,56.08,0.861,0
2025-07-30 13:39:45,0.258,57.04,0.847,0
2025-07-30 13:39:45,0.303,52.01,0.815,0
2025-07-30 13:39:45,0.27,51.04,0.819,0
2025-07-30 13:39:45,0.285,51.01,0.819,0
2025-07-30 13:39:45,0.266,50.04,0.815,0
2025-07-30 13:39:45,0.24,48.04,0.81,0
2025-07-30 13:39:45,0.272,47.01,0.801,0
2025-07-30 13:39:45,0.183,41.19,0.773,0
2025-07-30 13:39:46,0.157,36.12,0.641,2
2025-07-30 13:39:46,0.15,36.12,0.637,2
2025-07-30 13:39:46,0.165,34.23,0.637,2
2025-07-30 13:39:46,0.186,30.02,0.722,0
2025-07-30 13:39:46,0.196,29.07,0.699,0
2025-07-30 13:39:46,0.163,27.07,0.587,1
2025-07-30 13:39:46,0.087,19.03,0.521,1
2025-07-30 13:39:46,0.2,15.03,0.683,0
2025-07-30 13:39:46,0.298,13.04,0.66,0
2025-07-30 13:39:46,0.291,12.17,0.656,0
2025-07-30 13:39:46,0.308,14.14,0.645,0
2025-07-30 13:39:46,0.205,15.13,0.637,0
2025-07-30 13:39:46,0.243,13.04,0.602,0
2025-07-30 13:39:46,0.258,16.12,0.618,0
2025-07-30 13:39:46,0.286,17.12,0.614,0
2025-07-30 13:39:46,0.345,15.13,0.618,0
2025-07-30 13:39:46,0.143,13.34,0.61,1
2025-07-30 13:39:47,0.159,14.04,0.552,1
2025-07-30 13:39:47,0.192,14.0,0.583,0
2025-07-30 13:39:47,0.124,12.04,0.502,1
2025-07-30 13:39:47,0.126,22.0,0.544,1
2025-07-30 13:39:47,0.143,17.12,0.62,1
2025-07-30 13:39:47,0.154,18.25,0.639,1
2025-07-30 13:39:47,0.143,17.26,0.639,1
2025-07-30 13:39:47,0.14,16.28,0.634,1
2025-07-30 13:39:47,0.125,17.12,0.63,1
2025-07-30 13:39:47,0.169,16.12,0.62,0
2025-07-30 13:39:47,0.162,19.03,0.634,1
2025-07-30 13:39:48,0.172,22.02,0.648,0
2025-07-30 13:39:48,0.187,20.02,0.667,0
2025-07-30 13:39:48,0.23,17.12,0.722,0
2025-07-30 13:39:48,0.218,17.26,0.711,0
2025-07-30 13:39:48,0.173,16.28,0.711,0
2025-07-30 13:39:48,0.139,16.03,0.827,1
2025-07-30 13:39:48,0.157,16.03,0.807,1
2025-07-30 13:39:48,0.152,16.12,0.8,1
2025-07-30 13:39:48,0.144,16.12,0.793,1
2025-07-30 13:39:48,0.154,16.12,0.793,1
2025-07-30 13:39:48,0.165,15.03,0.767,1
2025-07-30 13:39:48,0.148,16.03,0.76,1
2025-07-30 13:39:48,0.168,16.12,0.76,1
2025-07-30 13:39:48,0.13,16.03,0.727,1
2025-07-30 13:39:48,0.138,16.03,0.707,1
2025-07-30 13:39:48,0.149,16.12,0.707,1
2025-07-30 13:39:48,0.148,15.03,0.707,1
2025-07-30 13:39:48,0.147,15.03,0.693,1
2025-07-30 13:39:48,0.109,14.0,0.707,1
2025-07-30 13:39:48,0.136,14.04,0.7,1
2025-07-30 13:39:48,0.175,14.14,0.824,0
2025-07-30 13:39:49,0.13,14.04,0.693,1
2025-07-30 13:39:49,0.133,14.04,0.693,1
2025-07-30 13:39:49,0.144,14.04,0.693,1
2025-07-30 13:39:49,0.134,13.04,0.7,1
2025-07-30 13:39:49,0.128,13.04,0.707,1
2025-07-30 13:39:49,0.118,13.15,0.693,1
2025-07-30 13:39:49,0.188,14.04,0.687,0
2025-07-30 13:39:49,0.192,14.04,0.693,0
2025-07-30 13:39:49,0.173,14.04,0.693,0
2025-07-30 13:39:49,0.193,13.0,0.689,0
2025-07-30 13:39:49,0.169,14.0,0.675,0
2025-07-30 13:39:49,0.148,12.17,0.656,1
2025-07-30 13:39:49,0.161,13.04,0.649,1
2025-07-30 13:39:49,0.172,13.15,0.649,0
2025-07-30 13:39:49,0.174,13.04,0.642,0
2025-07-30 13:39:49,0.162,14.04,0.649,1
2025-07-30 13:39:49,0.167,29.0,0.9,2
2025-07-30 13:39:49,0.182,26.02,0.887,0
2025-07-30 13:39:49,0.166,25.02,0.867,1
2025-07-30 13:39:49,0.177,30.02,0.9,0
2025-07-30 13:39:50,0.129,28.0,0.88,1
2025-07-30 13:39:50,0.145,13.15,0.649,1
2025-07-30 13:39:50,0.164,13.15,0.649,1
2025-07-30 13:39:50,0.145,13.15,0.669,1
2025-07-30 13:39:50,0.152,14.04,0.682,1
2025-07-30 13:39:50,0.158,14.0,0.682,1
2025-07-30 13:39:50,0.124,14.0,0.695,1
2025-07-30 13:39:50,0.182,14.14,0.687,0
2025-07-30 13:39:50,0.221,14.14,0.7,0
2025-07-30 13:39:50,0.212,15.03,0.7,0
2025-07-30 13:39:50,0.226,14.14,0.707,0
2025-07-30 13:39:50,0.202,15.13,0.7,0
2025-07-30 13:39:50,0.227,13.15,0.707,0
2025-07-30 13:39:50,0.226,14.04,0.713,0
2025-07-30 13:39:50,0.212,13.15,0.707,0
2025-07-30 13:39:50,0.197,14.04,0.713,0
2025-07-30 13:39:50,0.2,14.14,0.713,0
2025-07-30 13:39:50,0.199,13.34,0.713,0
2025-07-30 13:39:50,0.256,14.14,0.713,0
2025-07-30 13:39:50,0.201,14.14,0.72,0
2025-07-30 13:39:51,0.21,14.32,0.72,0
2025-07-30 13:39:51,0.259,14.32,0.713,0
2025-07-30 13:39:51,0.181,16.28,0.727,0
2025-07-30 13:39:51,0.201,16.28,0.727,0
2025-07-30 13:39:51,0.245,15.3,0.727,0
2025-07-30 13:39:51,0.19,16.28,0.72,0
2025-07-30 13:39:51,0.215,16.49,0.72,0
2025-07-30 13:39:51,0.238,14.32,0.6,0
2025-07-30 13:39:51,0.253,15.52,0.72,0
2025-07-30 13:39:51,0.251,15.52,0.594,0
2025-07-30 13:39:51,0.276,15.81,0.727,0
2025-07-30 13:39:51,0.315,16.49,0.589,0
2025-07-30 13:39:51,0.276,16.49,0.72,0
2025-07-30 13:39:51,0.263,15.52,0.594,0
2025-07-30 13:39:51,0.304,14.56,0.594,0
2025-07-30 13:39:51,0.144,16.28,0.72,1
2025-07-30 13:39:51,0.108,15.52,0.72,1
2025-07-30 13:39:51,0.138,16.28,0.733,1
2025-07-30 13:39:51,0.177,16.49,0.733,0
2025-07-30 13:39:51,0.172,16.49,0.747,0
2025-07-30 13:39:52,0.218,16.28,0.727,0
2025-07-30 13:39:52,0.206,15.52,0.72,0
2025-07-30 13:39:52,0.222,15.52,0.72,0
2025-07-30 13:39:52,0.234,15.3,0.707,0
2025-07-30 13:39:52,0.31,15.13,0.849,0
2025-07-30 13:39:52,0.256,14.32,0.733,0
2025-07-30 13:39:52,0.26,15.3,0.747,0
2025-07-30 13:39:52,0.251,15.3,0.74,0
2025-07-30 13:39:52,0.284,15.52,0.733,0
2025-07-30 13:39:52,0.105,16.28,0.747,1
2025-07-30 13:39:52,0.151,15.3,0.74,1
2025-07-30 13:39:52,0.131,15.13,0.76,1
2025-07-30 13:39:52,0.168,16.12,0.753,1
2025-07-30 13:39:52,0.204,15.03,0.747,0
2025-07-30 13:39:52,0.196,16.03,0.767,0
2025-07-30 13:39:52,0.174,16.0,0.795,0
2025-07-30 13:39:52,0.182,15.0,0.795,0
2025-07-30 13:39:53,0.198,15.0,0.795,0
2025-07-30 13:39:53,0.205,15.0,0.768,0
2025-07-30 13:39:53,0.196,17.0,0.781,0
2025-07-30 13:39:53,0.205,14.0,0.768,0
2025-07-30 13:39:53,0.132,14.0,0.78,1
2025-07-30 13:39:53,0.152,14.04,0.921,1
2025-07-30 13:39:53,0.143,15.0,0.78,1
2025-07-30 13:39:53,0.119,15.03,0.787,1
2025-07-30 13:39:53,0.154,15.03,0.78,1
2025-07-30 13:39:53,0.111,15.03,0.773,1
2025-07-30 13:39:53,0.125,16.03,0.787,1
2025-07-30 13:39:53,0.104,14.04,0.767,1
2025-07-30 13:39:53,0.111,14.0,0.773,1
2025-07-30 13:39:53,0.115,15.03,0.913,1
2025-07-30 13:39:53,0.154,15.0,0.921,1
2025-07-30 13:39:53,0.145,15.0,0.775,1
2025-07-30 13:39:53,0.124,15.0,0.795,1
2025-07-30 13:39:53,0.182,15.03,0.795,0
2025-07-30 13:39:53,0.169,16.03,0.781,0
2025-07-30 13:39:53,0.132,16.03,0.781,1
2025-07-30 13:39:54,0.114,17.03,0.781,1
2025-07-30 13:39:54,0.122,16.03,0.78,1
2025-07-30 13:39:54,0.215,15.03,0.767,0
2025-07-30 13:39:54,0.255,16.12,0.767,0
2025-07-30 13:39:54,0.261,17.12,0.753,0
2025-07-30 13:39:54,0.245,16.03,0.767,0
